Start Time,Chip ID,PassFill,Defect Code,Model Name,Tact Time,Grade
2021_0806_02:04:28,T917G116AH05,OK,,2V500DJ7QZ00S,30.4,A
2021_0806_02:06:14,T917F156AD07,OK,,2V500DJ7QZ00S,30.6,A
2021_0806_02:08:00,T917G114AS06,OK,,2V500DJ7QZ00S,31.2,A
2021_0806_02:09:48,T917F156AD02,OK,,2V500DJ7QZ00S,29.8,A
2021_0806_02:11:32,T917G106BD07,OK,,2V500DJ7QZ00S,31.0,A
2021_0806_02:13:41,T917G072BB07,OK,,2V500DJ7QZ00S,31.6,A
2021_0806_02:15:28,T917G045AV03,OK,,2V500DJ7QZ00S,30.9,A
2021_0806_02:17:15,T917G120AB05,OK,,2V500DJ7QZ00S,31.1,A
2021_0806_02:19:04,T917G146AG02,OK,,2V500DJ7QZ00S,31.6,A
2021_0806_02:20:50,T917G039BA06,OK,,2V500DJ7QZ00S,31.0,A
2021_0806_02:24:03,T917G039BA01,OK,,2V500DJ7QZ00S,30.6,A
2021_0806_02:25:56,T916U014AM08,OK,,2V500DJ7QZ00S,31.3,A
2021_0806_02:34:35,T9175104AC07,OK,,2V500DJ7QZ00S,30.2,A
2021_0806_02:36:21,T917G058BB06,OK,,2V500DJ7QZ00S,30.6,A
2021_0806_02:38:08,T917G039BA07,OK,,2V500DJ7QZ00S,30.5,A
2021_0806_02:39:54,T917G030AT07,OK,,2V500DJ7QZ00S,31.1,A
2021_0806_02:41:42,T917G056AH05,OK,,2V500DJ7QZ00S,30.3,A
2021_0806_02:44:48,T917G028AQ06,OK,,2V500DJ7QZ00S,30.5,A
2021_0806_02:46:36,T917G130AV05,NG,PCMCK0036500633800D,2V500DJ7QZ00S,30.2,E
2021_0806_02:49:05,T917G028AQ04,OK,,2V500DJ7QZ00S,30.7,A
2021_0806_02:50:52,T917G045AV04,OK,,2V500DJ7QZ00S,30.9,A
2021_0806_02:52:38,T917G072BB04,OK,,2V500DJ7QZ00S,29.9,A
2021_0806_02:54:24,T916U014AM02,OK,,2V500DJ7QZ00S,31.6,A
2021_0806_02:56:13,T917G045AV05,OK,,2V500DJ7QZ00S,30.7,A
2021_0806_02:58:00,T917G116AH04,OK,,2V500DJ7QZ00S,30.7,A
2021_0806_03:05:21,T917G116AH08,OK,,2V500DJ7QZ00S,31.1,A
2021_0806_03:07:08,T917K071BA08,OK,,2V500DJ7QZ00S,31.3,A
2021_0806_03:09:55,T917G065AL06,OK,,2V500DJ7QZ00S,32.1,A
2021_0806_03:11:44,T917G113BC03,OK,,2V500DJ7QZ00S,30.9,A
2021_0806_03:13:31,T917G081BB04,OK,,2V500DJ7QZ00S,30.6,A
2021_0806_03:54:08,T917G073AE08,OK,,2V500DJ7QZ00S,30.5,A
2021_0806_03:57:43,T917G076AL01,OK,,2V500DJ7QZ00S,31.5,A
2021_0806_03:59:33,T917G047AL01,OK,,2V500DJ7QZ00S,31.1,A
2021_0806_04:01:55,T917G064BD04,OK,,2V500DJ7QZ00S,31.5,A
2021_0806_04:03:42,T917G047AL07,OK,,2V500DJ7QZ00S,30.9,A
2021_0806_04:05:32,T917G032AN02,OK,,2V500DJ7QZ00S,31.9,A
2021_0806_04:17:16,T917G138AQ04,OK,,2V500DJ7QZ00S,30.6,A
2021_0806_04:19:04,T917G138AQ07,OK,,2V500DJ7QZ00S,30.4,A
2021_0806_04:20:52,T917G088AF01,OK,,2V500DJ7QZ00S,30.5,A
2021_0806_04:22:39,T917K111AS08,OK,,2V500DJ7QZ00S,30.5,A
2021_0806_04:28:04,T917G088AF08,OK,,2V500DJ7QZ00S,30.0,A
2021_0806_04:29:50,T917G088AF04,OK,,2V500DJ7QZ00S,30.3,A
2021_0806_04:31:45,T917K114AP08,OK,,2V500DJ7QZ00S,31.2,A
2021_0806_04:33:33,T917K111AS06,OK,,2V500DJ7QZ00S,30.2,A
2021_0806_04:41:44,T917K094AF05,OK,,2V500DJ7QZ00S,31.8,A
2021_0806_04:43:32,T917K094AF07,NG,PCDB602943010938013,2V500DJ7QZ00S,30.1,C5
2021_0806_04:45:19,T917G043AM03,OK,,2V500DJ7QZ00S,30.5,A
2021_0806_04:47:06,T911K166AC04,OK,,2V500DJ7QZ00S,31.4,A
2021_0806_05:07:27,T911K166AC01,OK,,2V500DJ7QZ00S,30.5,A
2021_0806_05:09:14,T917G043AM04,OK,,2V500DJ7QZ00S,30.8,A
2021_0806_05:13:41,T917G111AQ01,OK,,2V500DJ7QZ00S,30.7,A
2021_0806_05:15:27,T917G119BD02,OK,,2V500DJ7QZ00S,31.0,A
2021_0806_05:17:15,T917G051AR05,NG,PCDB600056020378013,2V500DJ7QZ00S,30.8,C5
2021_0806_05:19:03,T917G141AL02,OK,,2V500DJ7QZ00S,30.5,A
2021_0806_05:23:14,T917G117AB07,OK,,2V500DJ7QZ00S,30.8,A
2021_0806_05:25:22,T917K063AT06,OK,,2V500DJ7QZ00S,30.9,A
2021_0806_05:37:45,T917K111BD05,OK,,2V500DJ7QZ00S,30.7,A
2021_0806_05:39:46,T917L052AN01,OK,,2V500DJ7QZ00S,30.7,A
2021_0806_05:41:33,T917L052AN06,OK,,2V500DJ7QZ00S,30.4,A
2021_0806_05:54:07,T917G138AR03,OK,,2V500DJ7QZ00S,30.6,A
2021_0806_06:04:21,T917K111BD03,OK,,2V500DJ7QZ00S,31.1,A
