18:52:22	T917K067AJ02	2V500DJ7QZ00S	%	C0	$	C0	3.3	1014,1736	20	A0	2.2	167,107	0	A0	178.4	296,1	A0	278.4	381,1	A0	76.7	1,1337	A0	165.7	1,1667	#
18:54:11	T917G085AN04	2V500DJ7QZ00S	%	E0	$	E0	3.61	996,1860	2	A0	1.8	906,1417	0	C0	367.6	561,1	A0	288.1	601,1	A0	125.7	1,652	A0	207.1	1,1655	#
18:54:14	T917G085AN04	2V500DJ7QZ00S	%	C0	$	C0	3.12	1024,1855	28	A0	2	492,31	0	C0	322.5	739,1	A0	268.6	384,1	A0	84.1	1,970	A0	166.6	1,1653	#
19:02:01	T917G148AS08	2V500DJ7QZ00S	%	C0	$	C0	3.25	14,78	28	A0	1.9	272,1801	0	C0	305.1	358,1	C0	372.5	914,1	A0	72	1,1387	A0	268.3	1,1655	#
19:02:04	T917G148AS08	2V500DJ7QZ00S	%	E0	$	E0	3.56	1024,1855	1	A0	1.8	272,27	0	A0	262.6	743,1	A0	240.2	697,1	A0	86.4	1,1353	A0	217.8	1,1659	#
19:05:36	T917G119BC06	2V500DJ7QZ00S	%	C0	$	C0	3	16,78	9	A0	2	8,19	0	C0	340.1	877,1	A0	247.1	916,1	A0	81.1	1,1241	A0	227	1,1652	#
19:05:39	T917G119BC06	2V500DJ7QZ00S	%	C0	$	C0	2.5	980,1863	0	A0	1.6	109,782	0	A0	180.2	298,1	A0	254.8	695,1	A0	49.7	1,809	A0	262.8	1,1649	#
19:10:56	T917F027AM05	2V500DJ7QZ00S	%	C0	$	C0	3.02	58,1857	24	A0	2.3	1032,1689	0	C0	420.5	649,1	A0	213.3	918,1	A0	88.5	1,962	A0	281.2	1,1652	#
19:10:59	T917F027AM05	2V500DJ7QZ00S	%	C0	$	C0	2.85	133,1855	8	C0	2.71	839,1687	6	A0	254.9	921,1	A0	230.3	167,1	A0	140.2	1,1298	A0	282.6	1,1664	#
19:46:09	T917F014AG08	2V500DJ7QZ00S	%	C0	$	C0	2.57	14,63	2	A0	2.1	400,34	0	A0	272.3	660,1	A0	219.8	913,1	A0	110.8	1,980	A0	250.1	1,1637	#
19:46:11	T917F014AG08	2V500DJ7QZ00S	%	C0	$	C0	2.85	1024,1855	10	A0	1.9	1036,245	0	A0	231.2	828,1	A0	224.3	697,1	A0	177.7	1,1299	A0	206.1	1,1659	#
